Player Name,Match Date,Aggregated Vader Polarity Score for 36h,1st Serve Fault 
Kyrgios N.,2/24/17 13:05,0.5719,0.261904762
Kyrgios N.,3/1/17 22:05,0.54785,0.350877193
Kyrgios N.,3/3/17 04:05,0.105375,0.273972603
Kyrgios N.,3/4/17 04:05,0,0.351351351
Kyrgios N.,3/12/17 23:10,0,0.358490566
Kyrgios N.,3/14/17 22:35,0,0.36
Kyrgios N.,3/15/17 22:05,0.394785714,0.391304348
Kyrgios N.,3/26/17 03:30,0,0.37254902
Kyrgios N.,3/27/17 01:10,0.212682278,0.357894737
Kyrgios N.,3/31/17 00:05,0,0.350515464
Kyrgios N.,4/1/17 00:05,0.1394,0.358108108
Kyrgios N.,5/8/17 18:25,0.436333333,0.305084746
Kyrgios N.,5/11/17 19:05,0,0.328358209
Kyrgios N.,5/23/17 17:05,0.4585,0.407407407
Kyrgios N.,5/30/17 10:05,0.24635,0.298969072
Kyrgios N.,6/19/17 14:55,0,0.382352941
Kyrgios N.,8/3/17 04:05,0.0396,0.512195122
Kyrgios N.,8/9/17 22:10,0.28595,0.468085106
Kyrgios N.,8/10/17 23:35,0,0.346153846
Kyrgios N.,8/18/17 18:00,0,0.325
Kyrgios N.,8/19/17 02:30,0,0.375
Kyrgios N.,8/20/17 21:05,0,0.3
Kyrgios N.,10/3/17 05:35,-0.07735,0.488372093
Kyrgios N.,10/4/17 05:35,0.2155,0.37704918
Kyrgios N.,10/8/17 12:45,0,0.515625
Kyrgios N.,10/10/17 09:00,0,0.358974359
Kyrgios N.,10/18/17 20:00,-0.296566667,0.386363636
Kyrgios N.,1/3/18 04:30,0.2123,0.38
Kyrgios N.,1/5/18 02:45,0.65615,0.376811594
Kyrgios N.,1/6/18 06:15,0.5843,0.305555556
Kyrgios N.,1/7/18 09:05,0.2842,0.285714286
Kyrgios N.,1/17/18 08:00,0.283966667,0.288659794
Kyrgios N.,1/19/18 08:05,0.8555,0.342465753
Kyrgios N.,1/21/18 08:30,0.09885,0.348387097
Kyrgios N.,3/25/18 00:45,0.2286,0.324324324
Kyrgios N.,3/26/18 19:45,0.1423,0.472727273
Kyrgios N.,3/28/18 02:35,0.6476,0.384615385
Kyrgios N.,4/12/18 00:45,0,0.464646465
Kyrgios N.,4/13/18 20:40,0.2298,0.320987654
Kyrgios N.,6/15/18 15:30,0.7783,0.328767123
Kyrgios N.,6/16/18 15:05,-0.4939,0.294642857
Kyrgios N.,6/21/18 13:55,0.169433333,0.294117647
Kyrgios N.,6/22/18 13:55,0.8555,0.258426966
Kyrgios N.,6/23/18 13:05,0.2083,0.267605634
Kyrgios N.,7/3/18 13:10,0.04988,0.270833333
Kyrgios N.,7/7/18 19:25,0.7096,0.358024691
Kyrgios N.,7/27/18 00:05,0.4393,0.391304348
Kyrgios N.,7/28/18 01:05,0.506275,0.5
Kyrgios N.,8/16/18 00:55,0.2732,0.355555556
Kyrgios N.,8/17/18 16:30,0.1694,0.385416667
Kyrgios N.,8/30/18 17:30,0.351777778,0.426229508
Kyrgios N.,10/4/18 12:00,0.4404,0.285714286
Djokovic N.,1/17/12 02:25,0.8807,0.274193548
Djokovic N.,1/19/12 03:10,0.624085714,0.446153846
Djokovic N.,1/25/12 08:35,0.62698,0.483516484
Djokovic N.,1/27/12 08:35,0.1591,0.391812865
Djokovic N.,2/27/12 15:05,0.796,0.344827586
Djokovic N.,2/29/12 12:05,0.37895,0.307692308
Djokovic N.,3/2/12 13:05,0.743,0.32
Djokovic N.,3/10/12 23:25,0.1366,0.392156863
Djokovic N.,3/12/12 21:10,0.34255,0.410958904
Djokovic N.,3/14/12 18:05,0.8625,0.33
Djokovic N.,3/17/12 18:05,0,0.351351351
Djokovic N.,3/26/12 20:35,0.9382,0.343283582
Djokovic N.,3/27/12 20:20,0.8016,0.415384615
Djokovic N.,4/1/12 18:05,0.8658,0.338028169
Djokovic N.,4/18/12 11:05,0.34,0.317460317
Djokovic N.,4/19/12 15:00,0.8966,0.28358209
Djokovic N.,5/10/12 19:30,0.7624,0.278688525
Djokovic N.,5/11/12 18:05,0.8934,0.464285714
Djokovic N.,5/15/12 19:40,0.561,0.346153846
Djokovic N.,5/17/12 11:05,0.9555,0.329268293
Djokovic N.,5/18/12 15:20,0.8689,0.25862069
Djokovic N.,5/19/12 19:05,0.1471,0.424242424
Djokovic N.,5/28/12 14:00,0.7978,0.227848101
Djokovic N.,5/30/12 10:05,0.8126,0.328767123
Djokovic N.,6/1/12 18:35,0.7906,0.350649351
Djokovic N.,6/5/12 14:45,0.8442,0.325443787
Djokovic N.,6/10/12 12:10,0.4062,0.406504065
Djokovic N.,6/25/12 13:05,0.76182,0.341176471
Djokovic N.,6/27/12 19:50,0.7588,0.258823529
Djokovic N.,6/29/12 13:20,0.4588,0.34375
Djokovic N.,7/2/12 18:20,0.9211,0.242857143
Djokovic N.,7/6/12 13:05,0.2105,0.365217391
Djokovic N.,8/15/12 17:45,0.694766667,0.423728814
Djokovic N.,8/29/12 00:05,0.8805,0.20754717
Djokovic N.,10/13/12 09:35,0.76855,0.25
Djokovic N.,10/31/12 13:45,0.758666667,0.387096774
Djokovic N.,11/9/12 14:30,0.7465,0.344827586
Djokovic N.,11/11/12 14:15,0.49355,0.411764706
Djokovic N.,11/12/12 20:00,0.3612,0.306122449
Djokovic N.,1/14/13 03:20,0.6249,0.363636364
Djokovic N.,1/16/13 09:50,0.25,0.267857143
Djokovic N.,1/18/13 03:35,0.8519,0.352941176
Djokovic N.,1/22/13 08:35,0.7003,0.329896907
Djokovic N.,1/24/13 08:35,0.498335,0.37254902
Djokovic N.,1/27/13 08:35,0.891,0.373134328
Djokovic N.,2/27/13 16:30,0.8211,0.346153846
Djokovic N.,2/28/13 15:05,0.8211,0.461538462
Djokovic N.,3/2/13 15:05,0.09835,0.298507463
Djokovic N.,3/11/13 01:00,0.4588,0.402597403
Djokovic N.,3/14/13 07:20,0.4088,0.327868852
Djokovic N.,3/23/13 02:30,0.429733333,0.361702128
Djokovic N.,3/24/13 20:30,0.587625,0.41509434
Djokovic N.,3/27/13 01:55,0.684,0.352941176
Djokovic N.,4/17/13 13:05,0.7845,0.453488372
Djokovic N.,4/19/13 16:25,0.7625,0.46
Djokovic N.,4/20/13 14:05,0.746,0.3
Djokovic N.,5/7/13 19:05,0.71055,0.28
Djokovic N.,5/14/13 16:00,0.8753,0.230769231
Djokovic N.,5/16/13 11:05,0.46618,0.309090909
Djokovic N.,5/17/13 13:05,0.60165,0.311111111
Djokovic N.,5/30/13 15:00,0.490333333,0.279411765
Djokovic N.,6/1/13 18:00,0.806375,0.323943662
Djokovic N.,6/5/13 15:25,0.6711,0.358974359
Djokovic N.,6/25/13 14:20,0.1531,0.367816092
Djokovic N.,6/27/13 17:45,0.34255,0.410958904
Djokovic N.,6/29/13 18:25,0.38791,0.25862069
Djokovic N.,7/3/13 13:05,0.802,0.393258427
Djokovic N.,7/5/13 13:05,0.6369,0.305084746
Djokovic N.,7/7/13 14:05,-0.4215,0.352380952
Djokovic N.,8/9/13 01:15,0.3811,0.402298851
Djokovic N.,8/9/13 23:05,0.6705,0.204545455
Djokovic N.,8/11/13 01:05,0.9117,0.357142857
Djokovic N.,8/14/13 20:10,0.8555,0.411764706
Djokovic N.,8/15/13 18:05,0.511,0.428571429
Djokovic N.,8/16/13 18:10,0.53916,0.330708661
Djokovic N.,8/28/13 00:05,0,0.315068493
Djokovic N.,8/30/13 18:05,0.4588,0.2625
Djokovic N.,9/2/13 00:05,0.5859,0.321428571
Djokovic N.,9/3/13 21:25,0.9201,0.283018868
Djokovic N.,10/4/13 08:05,0.9136,0.2875
Djokovic N.,10/9/13 09:30,0.45205,0.422222222
Djokovic N.,10/12/13 09:35,0.2263,0.333333333
Djokovic N.,10/13/13 09:35,0.84815,0.329411765
Djokovic N.,10/29/13 21:25,0.443,0.37704918
Djokovic N.,11/7/13 20:05,0.7269,0.435643564
Djokovic N.,11/9/13 19:50,0.4588,0.315068493
Djokovic N.,11/11/13 20:05,0.5859,0.344827586
Djokovic N.,1/13/14 08:05,0.9612,0.316455696
Djokovic N.,1/15/14 03:10,0.5771,0.343283582
Djokovic N.,1/17/14 11:05,0.58586,0.384615385
Djokovic N.,3/10/14 02:30,0,0.220588235
Djokovic N.,3/14/14 20:35,0,0.341463415
Djokovic N.,3/21/14 19:40,0.04035,0.323076923
Djokovic N.,3/25/14 15:45,-0.43895,0.35
Djokovic N.,3/30/14 19:35,0.8519,0.285714286
Djokovic N.,5/13/14 13:35,0.6808,0.327586207
Djokovic N.,5/15/14 20:25,0.5719,0.25
Djokovic N.,5/17/14 13:15,0.159225,0.280701754
Djokovic N.,5/18/14 15:05,0,0.375
Djokovic N.,5/28/14 12:35,0.7964,0.391304348
Djokovic N.,6/3/14 15:30,0.4588,0.316326531
Djokovic N.,6/8/14 14:10,0.2263,0.349206349
Djokovic N.,6/23/14 17:00,0.29375,0.338709677
Djokovic N.,6/25/14 16:05,0.247666667,0.310810811
Djokovic N.,7/4/14 13:05,0.8126,0.296551724
Djokovic N.,7/6/14 14:10,0.7778,0.379310345
Djokovic N.,8/13/14 00:05,0,0.294117647
Djokovic N.,8/14/14 19:35,0.31845,0.346153846
Djokovic N.,8/26/14 03:05,0.33525,0.381578947
Djokovic N.,8/28/14 19:45,0.7403,0.245614035
Djokovic N.,8/30/14 18:05,0.57668,0.310810811
Djokovic N.,9/1/14 17:40,0.4389,0.352941176
Djokovic N.,9/4/14 02:30,0.6859,0.368421053
Djokovic N.,9/6/14 17:05,0.069,0.410714286
Djokovic N.,9/30/14 07:35,0.11315,0.306122449
Djokovic N.,10/1/14 09:15,0.366877778,0.32
Djokovic N.,10/4/14 05:35,0,0.435483871
Djokovic N.,10/5/14 12:35,0.4754,0.288888889
Djokovic N.,10/8/14 10:45,0.6249,0.218181818
Djokovic N.,10/9/14 11:35,0.34485,0.315789474
Djokovic N.,10/10/14 11:35,0.6369,0.283018868
Djokovic N.,10/11/14 13:05,0.4588,0.311688312
Djokovic N.,10/28/14 18:45,0.761866667,0.387096774
Djokovic N.,10/30/14 20:55,0,0.442857143
Djokovic N.,11/2/14 14:05,0,0.25
Djokovic N.,11/10/14 20:05,0,0.291666667
Djokovic N.,11/12/14 20:05,0.4939,0.414634146
Djokovic N.,11/15/14 14:05,0.370675,0.413793103
Djokovic N.,1/6/15 14:00,0,0.3
Djokovic N.,1/7/15 14:15,0,0.333333333
Djokovic N.,1/8/15 14:05,0.886,0.276785714
Djokovic N.,1/20/15 03:35,0,0.341772152
Djokovic N.,1/22/15 03:00,0.711325,0.385964912
Djokovic N.,1/24/15 08:05,0.57875,0.274725275
Djokovic N.,1/26/15 10:50,0.5678,0.293478261
Djokovic N.,1/30/15 08:35,0.4789,0.348148148
Djokovic N.,2/1/15 08:35,0.703033333,0.404411765
Djokovic N.,2/27/15 15:05,0.36535,0.364705882
Djokovic N.,3/15/15 02:05,0.367233333,0.256410256
Djokovic N.,3/17/15 04:20,0.65455,0.403225806
Djokovic N.,3/21/15 18:05,0,0.418181818
Djokovic N.,3/22/15 21:00,0.5719,0.396039604
Djokovic N.,3/29/15 00:05,0.4588,0.311688312
Djokovic N.,3/30/15 22:15,0,0.230769231
Djokovic N.,4/3/15 00:05,0.6696,0.453125
Djokovic N.,4/5/15 18:05,0.7964,0.380434783
Djokovic N.,4/16/15 15:45,0.5705,0.365853659
Djokovic N.,4/18/15 14:35,0.6276,0.245614035
Djokovic N.,5/12/15 15:15,0.9231,0.285714286
Djokovic N.,5/16/15 14:00,0.6249,0.328767123
Djokovic N.,5/28/15 15:05,0.5748,0.315068493
Djokovic N.,5/30/15 11:20,0.4215,0.236842105
Djokovic N.,6/3/15 14:30,0.45845,0.375
Djokovic N.,6/29/15 13:05,0.8999,0.273809524
Djokovic N.,7/3/15 15:15,0.703,0.283950617
Djokovic N.,8/14/15 23:45,0.4201,0.375
Djokovic N.,8/15/15 20:05,0.5784,0.274509804
Djokovic N.,8/16/15 20:05,0.8676,0.396226415
Djokovic N.,8/19/15 21:45,0.9062,0.306451613
Djokovic N.,9/4/15 10:10,0.03855,0.32967033
Djokovic N.,9/7/15 00:05,0.61815,0.390243902
Djokovic N.,9/9/15 03:20,0,0.418803419
Djokovic N.,9/11/15 22:05,0.8402,0.339285714
Djokovic N.,9/13/15 00:20,0.54435,0.380645161
Djokovic N.,10/8/15 09:30,0.5654,0.390243902
Djokovic N.,10/10/15 13:00,0.9022,0.25
Djokovic N.,10/11/15 12:35,0.9022,0.175438596
Djokovic N.,10/14/15 11:05,0.8324,0.265306122
Djokovic N.,10/16/15 11:05,0.80095,0.333333333
Djokovic N.,10/17/15 13:05,0.7269,0.263157895
Djokovic N.,11/3/15 18:35,0,0.409090909
Djokovic N.,11/5/15 13:00,0.25,0.411764706
Djokovic N.,11/8/15 14:05,-0.1531,0.375
Djokovic N.,11/15/15 14:05,-0.8885,0.282051282
Djokovic N.,11/17/15 20:05,0.4215,0.339285714
Djokovic N.,11/21/15 14:05,0.5994,0.391304348
Djokovic N.,11/22/15 18:05,0.4005,0.339285714
Djokovic N.,1/4/16 14:35,0.5842,0.2
Djokovic N.,1/8/16 16:30,0.2202,0.347826087
Djokovic N.,1/9/16 15:00,0.4404,0.25
Djokovic N.,1/20/16 09:45,0,0.388888889
Djokovic N.,1/22/16 08:05,0.8397,0.281553398
Djokovic N.,1/28/16 08:35,0.5849,0.329896907
Djokovic N.,1/31/16 08:35,0.8625,0.342342342
Djokovic N.,2/25/16 16:30,0.68415,0.448275862
Djokovic N.,3/26/16 00:10,0.6597,0.29787234
Djokovic N.,3/31/16 02:05,0.6597,0.360655738
Djokovic N.,4/1/16 18:05,0.4215,0.407894737
Djokovic N.,5/4/16 15:05,0.9118,0.469387755
Djokovic N.,5/5/16 15:05,0.7906,0.372093023
Djokovic N.,5/6/16 20:35,0.6808,0.34375
Djokovic N.,5/14/16 19:05,0.9118,0.292929293
Djokovic N.,5/24/16 14:50,0.4215,0.296875
Djokovic N.,7/2/16 11:30,0.872,0.335616438
Djokovic N.,9/7/16 01:55,0.8735,0.42
Djokovic N.,10/14/16 08:05,0.6249,0.466019417
Djokovic N.,11/15/16 20:05,0.6808,0.385964912
Djokovic N.,11/17/16 14:05,0.3612,0.355555556
Djokovic N.,1/2/17 14:35,0.6369,0.290909091
Djokovic N.,1/5/17 14:30,0.4215,0.375
Djokovic N.,1/6/17 14:15,0.7184,0.387096774
Djokovic N.,1/7/17 15:05,0.7906,0.281818182
Djokovic N.,1/19/17 03:25,0.7003,0.421621622
Djokovic N.,3/1/17 00:10,0.3612,0.283783784
Djokovic N.,3/3/17 04:05,0.6369,0.342857143
Djokovic N.,3/15/17 02:05,0.7823,0.356321839
Djokovic N.,3/15/17 22:05,0.6808,0.390243902
Djokovic N.,4/18/17 14:05,0.6705,0.385542169
Djokovic N.,4/20/17 16:20,0.50005,0.395833333
Djokovic N.,5/13/17 15:05,0.6702,0.303571429
Djokovic N.,5/16/17 16:15,0.0772,0.294117647
Djokovic N.,5/18/17 15:10,-0.1139,0.290322581
Djokovic N.,5/31/17 12:55,0.8399,0.420454545
Djokovic N.,6/4/17 17:25,0.936,0.383838384
Djokovic N.,6/29/17 11:40,0.5423,0.268656716
Djokovic N.,7/4/17 14:55,0,0.303030303
Djokovic N.,7/6/17 13:05,0.7845,0.316666667
Djokovic N.,7/8/17 15:45,0.7045,0.370786517
Djokovic N.,1/16/18 04:10,0.8955,0.424242424
Djokovic N.,1/18/18 04:15,0.8511,0.341880342
Djokovic N.,1/20/18 08:05,0.56645,0.367816092
Djokovic N.,1/22/18 08:05,0.2294,0.376923077
Djokovic N.,3/11/18 19:30,-0.072066667,0.361702128
Djokovic N.,4/16/18 14:05,0.8519,0.377777778
Djokovic N.,4/19/18 12:30,0.2732,0.368421053
Djokovic N.,4/25/18 11:55,0.9413,0.213114754
Djokovic N.,5/9/18 13:05,0.426966667,0.28358209
Djokovic N.,5/17/18 18:35,0.23415,0.305084746
Djokovic N.,5/18/18 17:15,0,0.322580645
Djokovic N.,5/19/18 14:05,0.13995,0.285714286
Djokovic N.,5/28/18 12:30,0,0.305882353
Djokovic N.,5/30/18 11:45,0.401,0.303030303
Djokovic N.,6/1/18 11:50,0.51475,0.3671875
Djokovic N.,6/21/18 15:30,-0.2553,0.346153846
Djokovic N.,6/22/18 15:50,0,0.363636364
Djokovic N.,6/24/18 14:45,0,0.256880734
Djokovic N.,7/3/18 17:45,0.3612,0.298245614
Djokovic N.,7/5/18 14:05,0.1101,0.245901639
Djokovic N.,7/7/18 17:00,-0.5267,0.259615385
Djokovic N.,7/9/18 18:55,0,0.292307692
Djokovic N.,7/11/18 13:05,0.48655,0.32967033
Djokovic N.,7/14/18 13:15,0,0.289772727
Djokovic N.,8/7/18 18:30,0,0.285714286
Djokovic N.,8/9/18 19:00,0,0.422680412
Djokovic N.,8/14/18 01:35,0.05432,0.361111111
Djokovic N.,8/15/18 17:45,0.17,0.47311828
Djokovic N.,8/17/18 18:15,0,0.372093023
Djokovic N.,8/17/18 21:35,0,0.361702128
Djokovic N.,8/18/18 19:15,0.134766667,0.364583333
Djokovic N.,8/19/18 21:45,0.26988,0.339622642
Djokovic N.,8/28/18 19:00,0,0.40952381
Djokovic N.,8/31/18 00:15,0,0.289473684
Djokovic N.,9/2/18 02:00,0.1806,0.373493976
Djokovic N.,9/3/18 19:05,0.9192,0.333333333
Djokovic N.,9/6/18 02:00,0.22218,0.337209302
Djokovic N.,9/8/18 00:00,0.0129,0.358974359
Djokovic N.,9/9/18 02:05,0.7964,0.372881356
Djokovic N.,10/9/18 11:05,0.455614286,0.245283019
Djokovic N.,10/11/18 08:05,0,0.19047619
Djokovic N.,10/12/18 07:35,0,0.276923077
Djokovic N.,10/13/18 09:35,0.151166667,0.282608696
Djokovic N.,10/14/18 09:35,0.3567,0.384615385
Djokovic N.,10/30/18 19:30,0.765,0.385964912
Djokovic N.,11/1/18 12:10,0.3982,0.391304348
Djokovic N.,11/3/18 15:35,0.4789,0.327433628
Djokovic N.,11/4/18 14:15,0.4789,0.242424242
Djokovic N.,11/12/18 20:05,0.1204,0.302325581
Djokovic N.,11/14/18 14:10,0.4588,0.41509434
Djokovic N.,11/16/18 20:05,0,0.384615385
Djokovic N.,11/17/18 20:05,0.3825,0.307692308
Djokovic N.,11/18/18 18:00,0.286875,0.282608696
Harrison R.,1/2/12 10:45,0.5719,0.392405063
Harrison R.,1/10/12 03:45,-0.2617,0.315789474
Harrison R.,1/17/12 03:25,0.5256,0.368852459
Harrison R.,2/15/12 22:45,-0.147966667,0.215053763
Harrison R.,2/17/12 03:05,0.7351,0.340425532
Harrison R.,2/17/12 22:35,0.49255,0.266666667
Harrison R.,2/18/12 21:05,0.40045,0.327868852
Harrison R.,2/23/12 23:30,0.52575,0.397260274
Harrison R.,3/9/12 04:45,0.666266667,0.421052632
Harrison R.,3/15/12 00:50,0.0956,0.391752577
Harrison R.,3/22/12 15:05,-0.0998,0.418181818
Harrison R.,3/24/12 18:30,0.3735125,0.492753623
Harrison R.,4/11/12 20:25,0.3612,0.373831776
Harrison R.,4/13/12 23:50,0.7063,0.37254902
Harrison R.,4/13/12 21:35,0.7063,0.436781609
Harrison R.,5/1/12 13:05,-0.4019,0.328125
Harrison R.,5/7/12 13:40,0.326166667,0.333333333
Harrison R.,5/28/12 16:25,0,0.443396226
Harrison R.,6/18/12 14:10,0.3523,0.371134021
Harrison R.,6/20/12 15:00,0.2023,0.402439024
Harrison R.,6/22/12 18:00,0.28595,0.4
Harrison R.,6/25/12 15:50,0,0.298245614
Harrison R.,6/27/12 19:50,0.74465,0.375
Harrison R.,7/9/12 21:45,0,0.4140625
Harrison R.,7/12/12 16:05,0.5994,0.338983051
Harrison R.,7/13/12 19:10,0,0.452380952
Harrison R.,7/14/12 22:05,0,0.390243902
Harrison R.,7/18/12 02:30,0.57028,0.5
Harrison R.,8/12/12 21:15,0,0.276315789
Harrison R.,8/20/12 01:25,0.49905,0.447761194
Harrison R.,8/22/12 02:15,0.38355,0.58490566
Harrison R.,8/29/12 23:35,0.5121,0.357798165
Harrison R.,8/31/12 18:55,0.09995,0.489130435
Harrison R.,10/2/12 14:15,0.5574,0.466019417
Harrison R.,1/1/13 04:20,0.28595,0.426470588
Harrison R.,1/8/13 06:05,0.347475,0.571428571
Harrison R.,1/9/13 03:00,0.299528571,0.403225806
Harrison R.,1/16/13 09:50,0.4588,0.366666667
Harrison R.,2/12/13 21:55,-0.5574,0.43697479
Harrison R.,2/26/13 16:05,0.0226,0.333333333
Harrison R.,3/10/13 03:00,-0.3197,0.46969697
Harrison R.,3/21/13 00:20,0.271988889,0.5
Harrison R.,4/10/13 02:10,0.3612,0.341772152
Harrison R.,5/21/13 14:45,-0.04955,0.470588235
Harrison R.,5/27/13 13:30,0,0.439252336
Harrison R.,5/31/13 10:05,0.313136364,0.356756757
Harrison R.,6/11/13 15:10,0.2622875,0.376811594
Harrison R.,6/17/13 15:00,0.128,0.351648352
Harrison R.,6/19/13 15:35,0,0.358695652
Harrison R.,6/25/13 13:00,0.305933333,0.35483871
Harrison R.,2/12/14 22:05,0.10352,0.371428571
Harrison R.,2/18/14 19:45,0.3182,0.484848485
Harrison R.,3/9/14 01:45,0,0.430107527
Harrison R.,3/20/14 17:25,0.4576,0.461538462
Harrison R.,3/22/14 21:00,0.4019,0.327586207
Harrison R.,4/8/14 19:45,0.1771,0.351351351
Harrison R.,7/8/14 19:35,0.17,0.579545455
Harrison R.,7/22/14 19:05,0.676933333,0.431818182
Harrison R.,8/18/14 02:40,0,0.449275362
Harrison R.,8/27/14 22:05,0.343875,0.432692308
Harrison R.,2/25/15 22:05,0.4404,0.5
Harrison R.,2/27/15 03:45,0.55135,0.326530612
Harrison R.,2/28/15 04:05,0.60805,0.438356164
Harrison R.,3/12/15 21:45,0,0.377192982
Harrison R.,7/14/15 19:00,0.205166667,0.448275862
Harrison R.,1/19/16 00:05,0.6369,0.556603774
Harrison R.,2/9/16 01:35,0.2019,0.297297297
Harrison R.,2/23/16 22:05,0.159633333,0.454545455
Harrison R.,2/24/16 23:30,0.136716667,0.540540541
Harrison R.,3/13/16 00:20,0.33528,0.342857143
Harrison R.,7/20/16 21:20,0.039,0.381578947
Harrison R.,7/21/16 21:05,0.3089,0.388888889
Harrison R.,7/28/16 23:50,0.2583,0.434343434
Harrison R.,8/29/16 23:00,0,0.46875
Harrison R.,9/27/16 07:05,0.2381,0.438596491
Harrison R.,9/29/16 10:40,0,0.379310345
Harrison R.,10/4/16 05:05,0,0.555555556
Harrison R.,10/17/16 13:05,0.56746,0.472222222
Harrison R.,10/20/16 11:05,0.29565,0.328767123
Harrison R.,1/11/17 07:00,0.4404,0.298850575
Harrison R.,1/16/17 00:05,0.8126,0.363636364
Harrison R.,2/14/17 21:05,0.2023,0.411764706
Harrison R.,2/16/17 03:40,0.416766667,0.432432432
Harrison R.,2/18/17 04:20,0.5896,0.46875
Harrison R.,2/19/17 01:35,0.6369,0.390625
Harrison R.,2/19/17 21:10,0.6408,0.439393939
Harrison R.,3/10/17 05:45,0.408375,0.408163265
Harrison R.,5/5/17 15:45,0.6369,0.360655738
Harrison R.,5/9/17 11:05,0,0.337662338
Harrison R.,5/10/17 11:05,-0.41355,0.418181818
Harrison R.,5/15/17 20:45,0.3486,0.468085106
Harrison R.,5/16/17 19:40,0.454125,0.472222222
Harrison R.,6/28/17 11:50,0.5719,0.368421053
Harrison R.,7/4/17 16:30,0.5859,0.481818182
Harrison R.,7/30/17 00:05,0.4404,0.355555556
Harrison R.,7/30/17 22:05,0.4404,0.425
Harrison R.,8/2/17 23:50,0.89455,0.510204082
Harrison R.,8/9/17 17:35,0.5994,0.345454545
Harrison R.,8/13/17 19:05,0,0.416666667
Harrison R.,8/30/17 16:05,-0.3412,0.511111111
Harrison R.,10/24/17 18:20,0.6249,0.346938776
Harrison R.,10/25/17 14:45,0.6249,0.428571429
Harrison R.,1/4/18 05:20,0,0.4375
Harrison R.,1/5/18 04:25,0,0.433333333
Harrison R.,1/7/18 09:05,0.6808,0.448275862
Harrison R.,1/17/18 04:30,0,0.376344086
Harrison R.,2/28/18 23:35,0.427,0.406779661
Harrison R.,3/1/18 23:35,0.3818,0.433962264
Harrison R.,4/10/18 21:45,0.9022,0.368421053
Harrison R.,6/25/18 13:45,0.5267,0.520833333
Harrison R.,7/17/18 19:00,0.8934,0.692307692
Harrison R.,7/27/18 20:55,-0.0258,0.371428571
Harrison R.,7/29/18 00:05,0.4166,0.358024691
Harrison R.,7/29/18 22:05,0.6952,0.376470588
Harrison R.,8/21/18 00:05,0,0.333333333
Stakhovsky S.,1/3/12 12:35,0.3428,0.357142857
Stakhovsky S.,1/9/12 05:50,0.286842857,0.428571429
Stakhovsky S.,1/16/12 00:05,0.053295833,0.35678392
Stakhovsky S.,1/18/12 00:05,0.114825,0.47706422
Stakhovsky S.,1/31/12 13:05,0.487866667,0.4375
Stakhovsky S.,2/24/12 03:50,0.247066667,0.305084746
Stakhovsky S.,2/28/12 10:05,0.3919,0.424242424
Stakhovsky S.,2/29/12 12:05,0.19742,0.458333333
Stakhovsky S.,3/8/12 22:05,0.2294,0.484375
Stakhovsky S.,3/10/12 20:40,0.37985,0.397959184
Stakhovsky S.,3/22/12 20:50,-0.0258,0.459016393
Stakhovsky S.,4/23/12 14:25,0,0.333333333
Stakhovsky S.,4/24/12 14:05,0.16105625,0.392857143
Stakhovsky S.,5/1/12 10:05,0,0.454545455
Stakhovsky S.,5/3/12 17:05,0.02598,0.368421053
Stakhovsky S.,5/7/12 13:40,0.053041667,0.258823529
Stakhovsky S.,5/22/12 15:25,0.0898,0.348214286
Stakhovsky S.,6/12/12 15:20,0.238035294,0.344827586
Stakhovsky S.,6/13/12 14:45,0.637025,0.285714286
Stakhovsky S.,6/25/12 15:05,0.244469231,0.357142857
Stakhovsky S.,7/10/12 11:55,-0.01755,0.318181818
Stakhovsky S.,7/17/12 12:35,-0.252633333,0.445544554
Stakhovsky S.,8/7/12 16:05,0.148,0.5
Stakhovsky S.,8/13/12 17:35,0.5751,0.411111111
Stakhovsky S.,8/20/12 19:10,0.1472,0.430555556
Stakhovsky S.,8/21/12 21:10,0.153422222,0.577777778
Stakhovsky S.,8/22/12 20:45,0.1569,0.527027027
Stakhovsky S.,8/28/12 19:50,0,0.440298507
Stakhovsky S.,9/19/12 12:50,0,0.4
Stakhovsky S.,9/20/12 10:05,0.219192308,0.397849462
Stakhovsky S.,9/25/12 06:05,0.1589,0.404255319
Stakhovsky S.,10/2/12 07:50,0.195617647,0.329113924
Stakhovsky S.,10/16/12 12:55,0.099188,0.4
Stakhovsky S.,10/18/12 13:25,0.177458065,0.333333333
Stakhovsky S.,10/19/12 17:05,0.339031579,0.460526316
Stakhovsky S.,1/1/13 15:20,0.346823077,0.39
Stakhovsky S.,1/3/13 11:45,0.30775,0.345238095
Stakhovsky S.,1/15/13 00:05,0.354792308,0.284482759
Stakhovsky S.,2/5/13 19:50,0.191735294,0.46031746
Stakhovsky S.,2/7/13 13:50,0.239122222,0.297297297
Stakhovsky S.,2/8/13 13:25,0.34645,0.333333333
Stakhovsky S.,2/19/13 11:30,0.2795125,0.417721519
Stakhovsky S.,4/23/13 11:30,0.569066667,0.32
Stakhovsky S.,4/25/13 13:55,0.18224,0.402597403
Stakhovsky S.,5/22/13 12:15,0,0.275362319
Stakhovsky S.,5/27/13 15:00,0.025833333,0.453333333
Stakhovsky S.,6/10/13 18:10,0.583066667,0.225352113
Stakhovsky S.,6/12/13 12:35,0.35015,0.378787879
Stakhovsky S.,6/24/13 11:35,0,0.381578947
Stakhovsky S.,6/28/13 14:20,0,0.38317757
